key,title,first_publish_year
/works/OL13574176W,"Annual Meeting abstracts, 40th Annual Meeting of the American College of Sports Medicine",1993.0
/works/OL13574181W,"Annual Meeting abstracts, American College of Sports Medicine 46th Annual Meeting",1999.0
/works/OL1357382W,A study of oxygen debt in the albino rat: the influence of training on the distribution of phosphates and other chemical components of the blood and muscle of rats,1952.0
/works/OL13574168W,1986 American College of Sports Medicine Annual Meeting abstracts,1986.0
/works/OL13556279W,Cross-training,1992.0
/works/OL13520664W,Exercise bioenergetics and gas exchange,1980.0
/works/OL13565932W,An introduction tohuman movement,1997.0
/works/OL13540170W,Reliability and validity of the Exercise Self-Efficacy Scale,2004.0
/works/OL13415834W,How to increase your height,1979.0
/works/OL13435595W,Ischaemic heart disease and exercise,1981.0
/works/OL13424249W,Athletic fitness,1975.0
/works/OL13420019W,Exercise and fitness,1960.0
/works/OL13485729W,Physiological chemistry of training and detraining,1984.0
/works/OL13519105W,Weight control and physical activity,2002.0
/works/OL13469896W,The hardgainer's handbook of bodybuilding,2005.0
/works/OL13453436W,Attempted acclimatization by vigorous exercise during periodic exposures to simulated altitude,1967.0
/works/OL13574172W,"Annual Meeting abstracts, 37th Annual Meeting of the American College of Sports Medicine",1990.0
/works/OL13574178W,"Annual Meeting abstracts, American College of Sports Medicine 43rd Annual Meeting",1996.0
/works/OL13574182W,"Annual Meeting abstracts, American College of Sports Medicine 47th Annual Meeting",2000.0
/works/OL13574174W,"Annual Meeting abstracts, 39th Annual Meeting of the American College of Sports Medicine",1992.0
/works/OL13574177W,"Annual Meeting abstracts, 42nd Meeting of the American College of Sports Medicine",1995.0
/works/OL13574169W,1987 American College of Sports Medicine annual meeting abstracts,1987.0
/works/OL13574170W,1988 American College of Sports Medicine annual meeting abstracts,1988.0
/works/OL13574175W,"Annual Meeting abstracts, 40th Anniversary Meeting of the American College of Sports Medicine",1994.0
/works/OL13574180W,"Annual Meeting abstracts, American College of Sports Medicine 45th Annual Meeting",1998.0
/works/OL13574173W,"Annual Meeting abstracts, 38th Annual Meeting of the American College of Sports Medicine",1991.0
/works/OL13574171W,"Annual Meeting abstracts, 36th Annual Meeting of the American College of Sports Medicine",1989.0
/works/OL13421164W,"Exercising your way to better mental health :$bcombat stress, fight depression, and improve your overall mood and self-concept with these simple exercises /$cLarry M. Leith",1998.0
/works/OL13414593W,Exercise and fitness,1960.0
/works/OL13398210W,How to shape up your man,1986.0
/works/OL13577432W,"Proceedings of the 2nd annual meeting of the Canadian Society for Exercise Physiology (Société canadienne de physiologié de l'exercice) at  Hamilton, Ontario, Canada, October 26-29, 1994",1994.0
/works/OL13577433W,"Proceedings of the 3rd annual Meeting of the Canadian Society for Exercise Physiology, Société Canadienne de Physiologie de l'Exercice",1995.0
/works/OL13585564W,"Good health, is there a choice?",1981.0
/works/OL10597372W,Postural and relaxation training in physiotherapyand physical education,1968.0
/works/OL10773209W,"Physiology and physical conditioning, theory to practice",1971.0
/works/OL10727341W,A study of selective attention as it relates to age and physical activity level,1984.0
/works/OL10548769W,An investigation of the correlation between success in college wrestlers and the physiological capabilities,1981.0
/works/OL10353075W,Body fat and exercise endurance in trained rats adapted to a high fat and/or high carbohydrate diet,1994.0
/works/OL10353304W,The relationship between skeletal muscle blood flow and blood lactate concentrations during exercise in rats,1990.0
/works/OL10353306W,The effect of increased muscle temperature on sarcoplasmic reticulum CAp2+s-ATPase function,1995.0
/works/OL10353072W,Possible thermoregulatory contributions of plasma Ý-endorphin during prolonged exercise in humans,1985.0
/works/OL10373009W,Magnesium supplementation and its effects on exercise economy in male cyclists,1995.0
/works/OL10374576W,"Effects of posture, stabilization and depth on the cardiopulmonary response to underwater arm exercise",1977.0
/works/OL10728382W,The effects of exercise on myocardial capillary bed and connective tissue in senescent rats,1983.0
/works/OL10728872W,Effects of exercise and vitamin B12 supplementation on the depression scale scores of a wheelchair confined population,1983.0
/works/OL10403331W,Excessive exercise,2001.0
/works/OL10403342W,The effect of a task-goal oriented exercise environment on intrinsic motivation,2001.0
/works/OL10371264W,The effect of exercise on the thermic effect of food in obese women,1987.0
/works/OL10371380W,The effects of prolonged low to moderate intensity (passive) static stretching upon the attainment of greater flexibility,1988.0
/works/OL10353272W,Alterations in 72 kilodalton stress protein levels following eccentrically biased exercise,1992.0
/works/OL10353312W,The ability of sarcoplasmic reticulum to regulate intracellular calcium following a fatiguing bout of exercise,1990.0
/works/OL10364223W,A comparison of weight training and conditioning exercises in the development of upper-arm and shoulder-girdle strength of tenth grade boys,1969.0
/works/OL10364553W,The effects of endurance activities on the cardiovascular efficiency of low fitness women at Western Washington State College,1968.0
/works/OL12806639W,Physical fitness and cardiovascular risk factors in the middle-aged,1982.0
/works/OL12935625W,Kachin kachin taiso,1986.0
/works/OL12891275W,"Dykhanie, dvizhenie, zdorovʹe!",1966.0
/works/OL12853009W,"Tubing, a new way to a great shape!",1985.0
/works/OL12973899W,"Comparison of isotonic, isometric, and power training in the development of muscular strength",1968.0
/works/OL12950491W,Haemodynamic aspects of physical training after myocardial infarction,1973.0
/works/OL13016763W,The eight piecesof brocade,1988.0
/works/OL1287129W,"Review of studies to improve cardiovascular fitness and the Physical Fitness Research Laboratory, University of Illinois, 1941-1963",1963.0
/works/OL1287127W,The physiological effects of exercise programs on adults,1969.0
/works/OL12492281W,"Yu jia, zhe yang zuo jiu dui le!",2004.0
/works/OL12538095W,Sport activity and cardiovascular diseases,1986.0
/works/OL12391947W,Canadian pilot's fitness manual,1979.0
/works/OL13016512W,Zhuang min zu chuan tong ti yu wen hua yan jiu,2004.0
/works/OL12989142W,Guiguzi shi fa,1979.0
/works/OL12970167W,Physical activity,1973.0
/works/OL13121365W,The gymnastic polymachinon: Instructions for Performing a Systematic Series ..,1855.0
/works/OL13067864W,Muscle mass and age as factors influencing physical work capacity and strain in dynamic exercise,1999.0
/works/OL13188166W,The French Riviera body book,1984.0
/works/OL12234500W,Posture and figure control through physical education,1965.0
/works/OL12244841W,Locus of control and adherence to exercise programs,1986.0
/works/OL12244308W,Calcium uptake by sarcoplasmic reticulum isolated from rat heart and skeletal muscle following exercise,1980.0
/works/OL12244430W,Leucine oxidation during rest and exercise,1981.0
/works/OL12037213W,A comparison of muscular strength and relative muscular endurance  in isotonic and isometric contraction,1968.0
/works/OL12147017W,Physiology of exercise,1994.0
/works/OL11815576W,The influence of various physiological responses on ratings of perceived exertion before and after training,1980.0
/works/OL11912628W,The development of a scale to measure male attitudes toward regular physical exercise,1967.0
/works/OL11912764W,The influence of exercise frequency on the retention of physical fitness,1973.0
/works/OL11912703W,Effect of sprint and endurance training on selected anaerobic enzymes in rat skeletal muscle,1972.0
/works/OL11912668W,Effect of exercise on body temperature in rats,1968.0
/works/OL11912710W,The role of the adrenergic mechanism in free fatty acid mobilization during exercise in the rat,1967.0
/works/OL11913245W,The effect of oral administration of spartase on oxygen debt,1964.0
/works/OL11912722W,The effects of immediate and chronic exercise on rat skeletal muscle mitochondria,1968.0
/works/OL11912693W,The use of the exer-genie in the development of elbow flexor strength,1967.0
/works/OL11912838W,The effects of exercise on the density of rat tibias,1975.0
/works/OL11912788W,Exercise induced enlargement of the rat adrenal: hypertrophy or hyperplasia,1972.0
/works/OL11912669W,Hormonal involvement in the metabolic adaptations in the succinic dehydrogenase activity and mitochrondrial protein of rat muscle following training,1971.0
/works/OL11912768W,Effect of exercise on the physical properties of bone,1973.0
/works/OL11912746W,Glycogen depletion in rat skeletal muscle fibers during exercise,1973.0
/works/OL11912929W,The effect of exercise and training on lactic dehydrogenase activity of heart and skeletal muscle,1966.0
/works/OL11913268W,The effect of static and isotonic contractions on strength and retention of strength in the elbow flexor muscles,1965.0
/works/OL11912702W,The effect of adrenalectomy on glycogen mobilization during exercise,1967.0
/works/OL11930553W,The effects of cessation of exercise and detraining after training on body and organ weights of male albino rats,1961.0
/works/OL12285303W,Kathy Smith's flex appeal,2004.0
/works/OL12245768W,Information processing as a function of exercise-induced activation,1990.0
/works/OL12286508W,12 day body shaping miracle,2007.0
/works/OL12037807W,The effect of a specific exercise program on the circadian rhythm of the adrenal cortex as determined by the urinary 17-ketosteroids,1971.0
/works/OL12037283W,The effect of various training intensities on cardiorespiratory fitness,1968.0
/works/OL12029394W,Ch'üan tu lien juan ying kung pi chüeh ta ch'üan,1972.0
/works/OL12013366W,Calm energy,2001.0
/works/OL11953721W,The effect of grip and wrist strengthening exercises on tennis playing ability,1962.0
/works/OL11953856W,The effect of refractory period and relative humidity on exercise induced asthma,1990.0
/works/OL12074932W,My birthday-suit doesn't fit me any more!,2007.0
/works/OL12048835W,Transtracheal pressure recordings in the exercising horse,1995.0
/works/OL12318304W,A photographic guide to stable management,1994.0
/works/OL12433086W,Physically active lifestyles,1996.0
/works/OL12546383W,"Activité physique, santé et maladie",1988.0
/works/OL12546339W,"The physiology of exercise, a text-book for students of physical education by James Huff McCurdy and Leonard A. Larson",1939.0
/works/OL12341415W,Nutrición y dietetica deportiva en Colombia,1994.0
/works/OL12375556W,Exercise physiology,1968.0
/works/OL12446765W,Children and exercise XXIV,2008.0
/works/OL28781316W,We Like to Move - Spanish / English Edition,2007.0
/works/OL28995483W,Feeling of Fit,2010.0
/works/OL2909059W,Staying young,1987.0
/works/OL28988880W,Complete COMPEX Guide,2010.0
/works/OL29006410W,Anyone Can Do A Year,2010.0
/works/OL29083767W,Get in Shape the Lazy Way,1999.0
/works/OL2910964W,The how-to-be book,1994.0
/works/OL28946391W,"Objectif, un corps canon!",2015.0
/works/OL2896404W,Physiology for students and teachers of physical education,1970.0
/works/OL28957082W,En Forma,2001.0
/works/OL29066270W,Personal Health Handbook,2007.0
/works/OL29075626W,"Exercise, Nutrition and Behavior",
/works/OL28977899W,Optimal Lifetime Fitness,2007.0
/works/OL2906167W,Cross training for fitness,1997.0
/works/OL2909735W,Stationary bicycles,1985.0
/works/OL28958193W,Manual de envelhecimento activo,2011.0
/works/OL28975885W,Fitness Attack,2007.0
/works/OL28949816W,Simple movement,1980.0
/works/OL28992894W,Mind-Body Fitness for Dummies®,2011.0
/works/OL29011104W,Get off Your Butt and Do Something,2011.0
/works/OL29002367W,Duh the Workout - Get in the Best Shape of Your Life by Acting Like a Child,2011.0
/works/OL28950489W,Fitlosophy 1,2012.0
/works/OL28950000W,La paleo diet,2013.0
/works/OL2910385W,Running with your dog,1987.0
/works/OL29068803W,Wiley Plus/WebCT Stand-alone to accompany the Sciences,2007.0
/works/OL29016072W,Core Strength for Dummiesand#174;,2009.0
/works/OL28999857W,Secret Exercises to A Bigger Penis,2009.0
/works/OL28948507W,Chi dui shi wu bu fa pan!,2007.0
/works/OL28958082W,Énergie et bien-être par le mouvement,2009.0
/works/OL28940995W,Cong tou lian dao jao,2012.0
/works/OL28992266W,Spinal Answer Exercise Protocol,2010.0
/works/OL2895865W,The effect of caffeine on short intense exercise,1986.0
/works/OL27329435W,Body for Life,2002.0
/works/OL27311938W,Fit,2011.0
/works/OL27691612W,10 EASY WAYS TO LOSE WEIGHT NATURALLY,2022.0
/works/OL27701380W,Encyclopedia,2014.0
/works/OL27683192W,Los cinco principios de todo,2012.0
/works/OL2769302W,16 weeks to weight training success,2003.0
/works/OL27301775W,Everybody needs training,2013.0
/works/OL27301980W,Younger in 8 weeks,2016.0
/works/OL27358054W,Drop a Size in Two Weeks Flat! Plus Collins GEM Calorie Counter Set,2014.0
/works/OL27303181W,ACE Group fitness instructor master the manual,2011.0
/works/OL27111684W,Wakeboarding,2015.0
/works/OL27059256W,Ejercicios sin pesas,2006.0
/works/OL27103427W,Fit for Your Life,1997.0
/works/OL27120875W,Lone W*o*l*f,2019.0
/works/OL2733422W,Kum Nye,2007.0
/works/OL27334278W,Hold It! You're Exercizing Wrong,2011.0
/works/OL27344395W,Yoga Jungle,2013.0
/works/OL27309635W,Grandma gets in shape,2013.0
/works/OL27388661W,I Stay Active,2017.0
/works/OL2734542W,Maharam's curve,1992.0
/works/OL27710766W,Exercise benefits and prescription,1998.0
/works/OL27684310W,Build your own body,2016.0
/works/OL27676303W,Listen to me,2002.0
/works/OL27748557W,30 rutinas de gimnasia,2009.0
/works/OL27738964W,The book of yoga,2006.0
/works/OL27703207W,Relaxercise,1985.0
/works/OL27685203W,Exercise,2012.0
/works/OL2754304W,Runner's World indoor exercise book,1981.0
/works/OL27476581W,Clean and Lean,2019.0
/works/OL2733374W,Supercharge your immunity,1998.0
/works/OL27354376W,Total Abs,2013.0
/works/OL27354292W,Total Abs,2013.0
/works/OL2724766W,Simplifica Tus Ejercicios Fisicos,1999.0
/works/OL2724767W,Too busy to exercise,1996.0
/works/OL26728485W,"Sport, Culture and Society",2008.0
/works/OL2682374W,"John Travolta, Staying fit!",1984.0
/works/OL2676077W,The biochemistry of exercise and metabolic adaptation,1992.0
/works/OL26727291W,Wear and Tear,2003.0
/works/OL2673531W,Catflexing,1997.0
/works/OL27058632W,El libro del yoga,2006.0
/works/OL26786495W,Cross-Training,2014.0
/works/OL26776327W,Healthy Lifestyles,2007.0
/works/OL2668874W,Exercising,2007.0
/works/OL2668877W,The force inside you,1983.0
/works/OL2668892W,A million moves,2008.0
/works/OL2674181W,Quick stretches for better golf,1997.0
/works/OL2690840W,"Feed Muscle, Shrink Fat Diet",2008.0
/works/OL27057666W,Natural superwoman,2003.0
/works/OL27057724W,Training for the CrossFit Games,2013.0
/works/OL27057494W,Your body,2013.0
/works/OL2699185W,Ultimate fitness,2003.0
/works/OL27019395W,Stick with exercise for a lifetime,2012.0
/works/OL27012700W,Brighter mind,2011.0
/works/OL27021996W,The honey revolution,2008.0
/works/OL27013897W,Fitness on the go,2012.0
/works/OL28366339W,10 Ways I Can Live a Healthy Life,2012.0
/works/OL28375920W,Tai Chi,2014.0
/works/OL28361193W,Fitness for Fun!,2010.0
/works/OL28382973W,I Stay Active,2017.0
/works/OL28359678W,On Safari,2004.0
/works/OL28322220W,Lazy Girl's Guide to Living a Beautiful Life,2018.0
/works/OL2849268W,Aerobic Fitness,2001.0
/works/OL27983019W,Best Exercises You've Never Heard Of,2013.0
/works/OL28008797W,Being Mindful in Sport and Exercise Psychology,2017.0
/works/OL28167537W,Drevniĭ sekret istochnika molodosti,2010.0
/works/OL27800412W,Strength and Conditioning for Female Athletes,2018.0
/works/OL27698552W,Results fitness,2012.0
/works/OL27736508W,"Kak zhitʹ, chtoby bytʹ stroĭnoĭ i zdorovoĭ",2011.0
/works/OL27779107W,Dare to Lose,2003.0
/works/OL27828302W,Alegría de Ser,2014.0
/works/OL27712087W,Dance fitness,2014.0
/works/OL27712657W,The natural way to keep in shape,1990.0
/works/OL27677256W,Fitness programming -for the professional,1995.0
/works/OL27740290W,Cómo tener unas piernas bonitas,1999.0
/works/OL27732243W,The food tree,2008.0
/works/OL27713381W,Energistics,1987.0
/works/OL2795719W,Muscle water content and serum creatine kinase activity in exercise-induced damage,1994.0
/works/OL27958721W,Mind/set,2013.0
/works/OL27689190W,Group fitness instructor manual,2007.0
/works/OL27776155W,Lose weight and keep it off,2017.0
/works/OL2777733W,Energistics,1976.0
/works/OL27690838W,Wellness through exercise and nutrition,2008.0
/works/OL27690882W,"If your body were a car, you wouldn't treat it this way!",2009.0
/works/OL27687286W,Exercises for Individual & Group Development,1998.0
/works/OL2774076W,Mind over matter,1999.0
/works/OL27741346W,Faire sa gym au bureau,2009.0
/works/OL27689926W,Los primeros 20 minutos,2015.0
/works/OL27689825W,¡En forma!,2007.0
/works/OL2704488W,The Nautilus handbook for young athletes,1984.0
/works/OL2704500W,Two weeks to a tighter tummy,1992.0
/works/OL2704477W,The Complete Book of Weight Loss and Body Shaping,1983.0
/works/OL2704501W,Your guide to physical fitness,1982.0
/works/OL2704495W,Olympic athletes ask questions about exercise and nutrition,1977.0
/works/OL2704484W,Hot hips & fabulous thighs,1991.0
/works/OL2704497W,Soft steps to a hard body,1993.0
/works/OL27697634W,Youth fitness,2008.0
/works/OL28952959W,Body by science question and answer book,2009.0
/works/OL28952940W,Sequence exercising,1984.0
/works/OL28989337W,Increase Your Confidence in One Day... and Stay Confident for the Rest of Your Life!,2010.0
/works/OL28998111W,Taiji Art of Relaxation Gravitation and Breathing (in Chinese Language),2010.0
/works/OL28998112W,Slim Supple and Strong,2010.0
/works/OL28809646W,Interval Training Workout,2001.0
/works/OL28828486W,You Can Reverse Diabetes,2017.0
/works/OL28810361W,Weight Watcher's Complete Exercise Book,1995.0
/works/OL28810414W,ShapeWalking,2002.0
/works/OL28810033W,Interval Training Workout,2001.0
/works/OL28760026W,Ultima,2011.0
/works/OL28760913W,Health and wellness today,2016.0
/works/OL28773363W,Psychology and performance,1996.0
/works/OL28809638W,Fit to Be a Lady,2000.0
/works/OL28768384W,4 weeks to fabulous challenge,2011.0
/works/OL28589857W,C'est parti!,2002.0
/works/OL28610645W,Exercise,2007.0
/works/OL28765133W,Gimnasia consciente,2015.0
/works/OL28800319W,Living The Good Life,2015.0
/works/OL28769395W,Puti izbavlenii͡a ot bolezneĭ,2014.0
/works/OL28249602W,Ditch the Gym,2011.0
/works/OL28006432W,15 Minute Fitness,2017.0
/works/OL28043883W,Ejercicio,2016.0
/works/OL28043357W,Exercise,2016.0
/works/OL28044621W,Safe and Sound,2017.0
/works/OL28177177W,The big deal,2007.0
/works/OL28178647W,Sports medicine,1984.0
/works/OL28176873W,Through the storm,2008.0
/works/OL28177764W,Paleo Diet for Athletes Guide,2013.0
/works/OL28173398W,Curso de pilates para todos,2011.0
/works/OL28176832W,Energize,2002.0
/works/OL28169169W,Keeping fit,
/works/OL28171700W,"La gymnastique énergétique chinoise, ou, Le corps vivant",1987.0
/works/OL28171573W,Advanced bodyweight exercises,2012.0
/works/OL24934187W,Das ist Schongymnastik,1993.0
/works/OL25119493W,Strength and Conditioning for Young Athletes,2013.0
/works/OL25153280W,How to Stay Alive,2017.0
/works/OL25078601W,My Life More Fit for Him,1986.0
/works/OL25133179W,Solo Taxonomy in Physical Education Bk 2,2013.0
/works/OL25079178W,Fitness for Life,1996.0
/works/OL25157699W,"Exercise, Aging and Health",2014.0
/works/OL24684136W,Por que corremos?,2010.0
/works/OL2470384W,Freddie works out,1995.0
/works/OL25072577W,Xiao xiao yun dong jia,2001.0
/works/OL25206992W,Psychology of Exercise : Integrating Theory and Practice,2016.0
/works/OL24907164W,"Tentamen inaugurale, de sanitate ad longaevitatem tuenda ...",1777.0
/works/OL24977211W,Prof. Carciofini's perfect system for restoring and maintaining health and strength through scientific and judicious exercises ...,1905.0
/works/OL2476415W,Guide de sécurité et de prévention en conditionnement physique,1996.0
/works/OL24738372W,The English YMCA guide to exercise to music,1988.0
/works/OL24904780W,Improvements in electro-magnetic apparatus adapted to the generation of electric currents for exercising and other hygienic purposes,1884.0
/works/OL24888323W,Quelques mots sur l'exercice considéré principalement comme moyen hygiénique,1836.0
/works/OL26291497W,Household Exercises and Hand Shiatsu,2004.0
/works/OL26196520W,Pushing the limits,2013.0
/works/OL2620521W,I'm Jack! I Am Made to Run and Play (Little Blessings Picture Books.),2003.0
/works/OL2627573W,Vital energy,1991.0
/works/OL26290892W,Workout,2005.0
/works/OL26194420W,Sports and recreational activities,2006.0
/works/OL26282468W,The fitness training manual,1990.0
/works/OL26182786W,Absolute Pilates,2005.0
/works/OL26176381W,The beginner's guide to fitness,2011.0
/works/OL26199864W,Cross training 101,2014.0
/works/OL26199619W,Doga,2015.0
/works/OL26173891W,Mei ren xiang qi ti si,2009.0
/works/OL26178313W,Mieux vaut prévenir que guérir,2011.0
/works/OL26172967W,Let's exercise!,2008.0
/works/OL22598420W,Tai ji shen gong,1976.0
/works/OL24292036W,Pilates body training,2007.0
/works/OL24291994W,"Pierde peso, gana bienestar",2013.0
/works/OL24336276W,Keeping Healthy,2016.0
/works/OL24303404W,Total health & weight loss the Truestar way,2005.0
/works/OL24276578W,La forme sur mesure,2003.0
/works/OL24258747W,The cure for everything!,2012.0
/works/OL24285157W,Max exercises,2008.0
/works/OL24304036W,American heritage,1978.0
/works/OL24204702W,Corps et esprit,2003.0
/works/OL24249100W,Astro-forme,1990.0
/works/OL24217122W,Banish your potbelly,1993.0
/works/OL24189068W,4 zhou sheng cao da zao wan mei qu xian,2015.0
/works/OL24263955W,Exercise,2013.0
/works/OL24263953W,Exercise,2012.0
/works/OL24263954W,Exercise,2013.0
/works/OL24272644W,Clinical exercise physiology laboratory manual,2011.0
/works/OL24268494W,Gym savvy,2008.0
/works/OL24268970W,"Healthy bones, muscles & joints",2008.0
/works/OL24259885W,The definitive guide to burning fat and building muscle,2011.0
/works/OL24287175W,Move and run,2013.0
/works/OL24261621W,Dormir toda la noche,2015.0
/works/OL24308479W,William Brookes and the Olympic Games,2010.0
/works/OL24293299W,Preventing childhood obesity,2005.0
/works/OL24356027W,Carb The Fuck Up,0.0
/works/OL24293918W,Purpose,2014.0
/works/OL24196872W,Energy makeover,2002.0
/works/OL24291899W,Physiologie du sport et de l'exercice physique,1998.0
/works/OL24275304W,Keeping fit,2006.0
/works/OL24309687W,Yang hong yan,2007.0
/works/OL24309778W,A year to wellness and other weight loss secrets,2010.0
/works/OL24257692W,Core fitness solution,2014.0
/works/OL24257699W,Core training,2006.0
/works/OL24257691W,Core fitness,2006.0
/works/OL24297785W,Sesame Street,2005.0
/works/OL24252791W,Caloric responsibility,2013.0
/works/OL24203352W,Pour prévenir le cancer,2007.0
/works/OL24298709W,Simply ball & web,2006.0
/works/OL24263203W,En forme avec le ballon exerciseur,2008.0
/works/OL24195458W,Exercise,2010.0
/works/OL24246597W,ABC del Pilates,2012.0
/works/OL24246484W,7 semanas para ponerte en forma,2012.0
/works/OL31576534W,Factores asociados a la actividad física en personas de 18 a 69 años del distrito de Barranquilla,2013.0
/works/OL313800W,Bhāra uttolana [o] śarīra gaṭhana,1964.0
/works/OL31793743W,Common disorders with rational methods of treatment,1904.0
/works/OL3158918W,Fitness training methods,1964.0
/works/OL32009169W,Orthopädisch-gymnastische Übungen für Einzel- und Massen-Nachbehandlung Verletzter,1916.0
/works/OL31698622W,Instant vitality,2012.0
/works/OL31854282W,Living Well,2008.0
/works/OL3184645W,The fitness myth,1974.0
/works/OL31553835W,How to be the smart woman in war time,1943.0
/works/OL31563067W,Hanaʼah li-feʻilut,2010.0
/works/OL31853043W,The La Costa Diet and Exercise Book,1980.0
/works/OL32092066W,Denkschrift über die schwedische Heilgymnastik,1864.0
/works/OL32092830W,"Kallipädie, oder, Erziehung zur Schönheit durch naturgetreue und gleichmässige Förderung normaler Körperbildung, lebenstüchtiger Gesundheit und geistiger Veredelung und insbesondere durch möglichste Benutzung specieller Erziehungsmittel",1858.0
/works/OL32100471W,Das Buch der Erziehung an Leib und Seele,1891.0
/works/OL3225875W,Phương pháp dưỡng sinh,1994.0
/works/OL32342749W,Sun Slimmer Fight Fat,2002.0
/works/OL32218939W,Biomechanik,2011.0
/works/OL32244521W,Marʼeh tsaʻir yoter be-khol gil ketsad?,1981.0
/works/OL3235318W,Sports strength,1993.0
/works/OL3231921W,Real exercise for real people,1996.0
/works/OL32229454W,Evaluation eines individuellen Bewegungstrainings für übergewichtige und adipöse Erwachsene,2012.0
/works/OL32232747W,Trends in adults receiving a recommendation for exercise or other physical activity from a physician or other health professional,2012.0
/works/OL32351972W,Fit for Anything,1974.0
/works/OL32242929W,Get moving!,2011.0
/works/OL32212657W,"Herzfrequenzvariabilität: Gesundheitsförderung, Trainingssteuerung, Biofeedback",2011.0
/works/OL2700342W,The workout cop-out,1997.0
/works/OL2695040W,Fun to be fit,1983.0
/works/OL2691545W,On the run,1997.0
/works/OL32215432W,Health status of students after physical training and after brain work,1929.0
/works/OL32147351W,Peʻilut gufanit u-veriʼut,1977.0
/works/OL32224844W,Dr. Jean Mayer's 31 days to a slimmer you!,1975.0
/works/OL32161606W,al-Riyāḍah,2012.0
/works/OL320131W,Mājhā rojacā vyāyāma koṇatā?,1981.0
/works/OL31824771W,Health on the auction block,
/works/OL320130W,Mājhā rojacā vyāyāma,1964.0
/works/OL32101938W,Fat at the gym,2019.0
/works/OL32101704W,Fly fit,2008.0
/works/OL32134434W,Koaḥ ha-guf,1993.0
/works/OL32094285W,Das Turnen als Schutz- und Heilmittel für körperliche Leiden beider Geschlechter,1847.0
/works/OL32094139W,"Medicinische Gymnastik, oder, Die Kunst, verunstaltete und von ihren natürlichen Form- und Lageverhältnissen abweichende Theile des menschlichen Körpers",1838.0
/works/OL3242996W,Exercise Echange Program,1993.0
/works/OL3242995W,Dr. James M. Rippe's fit for success,1989.0
/works/OL3242999W,High Performance Health Workbook,2008.0
/works/OL3289653W,"Marjorie Holmes' secrets of health, energy, and staying young",1987.0
/works/OL3294104W,Energise,2002.0
/works/OL3297600W,Muscles!,1983.0
/works/OL3297629W,Mind-body magic,1997.0
/works/OL3289499W,Physiological fitness & weight control,1974.0
/works/OL3289501W,Physiology and physical activity,1975.0
/works/OL2998178W,Whole health,1997.0
/works/OL2990817W,"Funding sources in physical education, exercise, and sport science",1995.0
/works/OL2968923W,Buns of Steel total-body workout,1995.0
/works/OL29682968W,We Exercise,2019.0
/works/OL2971705W,Total orgasm,1973.0
/works/OL2964894W,Body fat and physical fitness,1977.0
/works/OL2975307W,Ways of being together,1980.0
/works/OL2972312W,The Rocky road to physical fitness,1968.0
/works/OL2977348W,Track & field warming up,1981.0
/works/OL29242702W,Yi tiao huang se yu zhou jin de gu shi,2008.0
/works/OL2941007W,The tri-color diet,1996.0
/works/OL2958037W,The new fit or fat,1991.0
/works/OL2960735W,Aqua Fit,2003.0
/works/OL2960740W,The new W.E.T. workout,1996.0
/works/OL28976641W,Baby Boomer's Guide to Fitness,2008.0
/works/OL29003208W,Accountability Is Key the 30 Day Food and Exercise Journal for Healthy Lifestyle Change and Total Weight Loss Success,2010.0
/works/OL29002965W,How to Build Lean and Solid Muscle Mass in Less Than 60 Days,2009.0
/works/OL28977999W,Complete Course in Magick,2008.0
/works/OL28994742W,Natures Healthy Lifestyle,2010.0
/works/OL28978454W,Get fit on Wii Fit#8482;,2008.0
/works/OL2909734W,Rowing,1985.0
/works/OL28986240W,FIT and FASTER 100 Workouts for Walkers and Runners,2008.0
/works/OL29414625W,"Start Strong, Finish Strong",2008.0
/works/OL2952671W,In the zone,1995.0
/works/OL29395698W,Callanetics Fit Forever,1997.0
/works/OL32445578W,Healthy Back Exercise Book,2000.0
/works/OL32445397W,Zdraví-síla-krása,1936.0
/works/OL32400453W,Xian dai nü xing jian kang ji ben li lun yu yun dong cu jin yan jiu,2018.0
/works/OL3236713W,Biological rhythms and exercise,1997.0
/works/OL32478712W,Diabetic's Sports and Exercise Book,1978.0
/works/OL32479158W,Five-Minute Total Shape-Up Program,1992.0
/works/OL32465256W,90-Day Fitness Journal,2010.0
/works/OL32481020W,Why I Need Exercise,2007.0
/works/OL32451638W,Educação física e saúde,2017.0
/works/OL3237470W,"Feel fine, look lovely",1969.0
/works/OL3239949W,Foundations of personal fitness,1997.0
/works/OL3245136W,Make the connection,1996.0
/works/OL32383240W,Ultimate Kettlebells Workbook,2011.0
/works/OL31395749W,"Interdependence of physical (in-) activity, fitness and cognition",2014.0
/works/OL31281313W,'SWISS BALL,1536.0
/works/OL3131565W,Biomechanika tělesných cvičení,1970.0
/works/OL31243188W,MadeIn Company,2012.0
/works/OL3130637W,Chromium,1990.0
/works/OL3130638W,The Chromium Connection,1995.0
/works/OL31259149W,Stretching and Strengthening Exercises,1991.0
/works/OL24843876W,The New guide to therapies,2002.0
/works/OL22606513W,"Feel fit, come alive",1979.0
/works/OL22632351W,"Fitness, straight-up",2011.0
/works/OL3263553W,Jane Fonda's New Workout & Weight-loss Programme,1987.0
/works/OL32573633W,Yang shi tai ji quan tui shou ru men,2017.0
/works/OL3253098W,Eating Fit,1997.0
