author_key,author_name
/authors/OL6440626A,Chava Shelhav
/authors/OL6346953A,Ron Emmons
/authors/OL6435953A,American College of Sports Medicine. Meeting
/authors/OL138879A,Sidney Grollman
/authors/OL6420042A,Gordon Bakoulis Bloch
/authors/OL6388612A,International Symposium on Exercise Bioenergetics and Gas Exchange (1980 Milan)
/authors/OL6428553A,Charles H Shea
/authors/OL6406000A,Mary Elaine Young
/authors/OL6304028A,Charles W. Linart
/authors/OL6320696A,RoyJ Shephard
/authors/OL6311043A,Dewey Schurman
/authors/OL6307439A,"Colloquium on Exercise and Fitness (1959 Monticello, Illinois)"
/authors/OL6360267A,International Course on Physiology and Biochemistry of Exercise and Detraining (2nd 1982 Nice)
/authors/OL6387185A,IARC Working Group on the Evaluation of Cancer-Preventive Strategies.
/authors/OL6347180A,Hugo A. Rivera
/authors/OL6334489A,Raymond H. Murray
/authors/OL6308482A,"Leith, Larry M., $d1949-"
/authors/OL6302905A,"Colloquium on Exercise and Fitness (1959 Monticello, Illinois)"
/authors/OL6287887A,Catherine Mackwood
/authors/OL6439009A,Canadian Society for Exercise Physiology.
/authors/OL6446093A,"Kellog Nutrition Symposium (5th 1981 London, England)"
/authors/OL4406802A,John Henry Charles Colson
/authors/OL4502281A,Kenneth Carl Lersten
/authors/OL4488979A,Debra J. Rose
/authors/OL4285341A,Richard Antone Blaise Lapachet
/authors/OL4285562A,Scott W. Mittelstadt
/authors/OL4296280A,Tracy Ann Mazurek
/authors/OL4297414A,Ivan Yochanan Daskalovic
/authors/OL4489480A,Merry B Finch
/authors/OL4489580A,Richard B. Dalton
/authors/OL4316707A,Lori Rohlena
/authors/OL4316718A,Mark W. Pearson
/authors/OL4294858A,Kathy Harkins Campbell
/authors/OL4294968A,Arne Engevik
/authors/OL4285530A,James D. Sim
/authors/OL4285569A,Terence Girard Favero
/authors/OL4290661A,Douglas Marvin McClary
/authors/OL4290842A,Joyce Elaine Pownall
/authors/OL5762566A,Katriina Kukkonen
/authors/OL5861992A,Midori Utsumi
/authors/OL5798508A,Sandy Houston
/authors/OL5893460A,Harold Joe Fischer
/authors/OL5874108A,Arne Bjernulf
/authors/OL5927948A,Jwing-Ming Yang
/authors/OL5527833A,Kuang-ming Hung
/authors/OL5561882A,"European Society of Cardiology. Working Group on Exercise Physiology, Physiopathology and Electrocardiography. International Symposium"
/authors/OL5453111A,David Steen
/authors/OL5927763A,Xiaokang Wei
/authors/OL5905403A,Huaxidaoren
/authors/OL5890340A,George Lawrence Rarick
/authors/OL6012997A,James Chiosso
/authors/OL5971937A,Tatiana Aminoff
/authors/OL6099641A,Stephanie Sorine
/authors/OL5333256A,Blanche Christina Jessen Drury
/authors/OL5342444A,Marina Loi McCready
/authors/OL5341970A,Earl George Noble
/authors/OL5342067A,Peter W. R. Lemon
/authors/OL5200116A,Burton Robert Carlson
/authors/OL5271909A,Herbert A. deVries
/authors/OL5041709A,David R. Carter
/authors/OL5112023A,Graeme Reid Bassett
/authors/OL5112140A,Ulf Gustaf Fagerlund
/authors/OL5112087A,Carl William Saubert
/authors/OL5112057A,Charles David Ianuzzo
/authors/OL5112091A,Albert William Taylor
/authors/OL5112534A,Jean L. Weed
/authors/OL5112105A,Douglas Willard King
/authors/OL5112077A,Pamela Eleanor Long
/authors/OL5112211A,Ronald George Pengelly
/authors/OL5112162A,Mun Kap Song
/authors/OL5112144A,Robert Alexander Fry
/authors/OL5112125A,Robert Beall Armstrong
/authors/OL5112286A,Phyllis Jane Struck
/authors/OL5112553A,John Albert Elway
/authors/OL5112086A,Roger Gilbert Soule
/authors/OL5125202A,Nina Mae Susan Webster
/authors/OL5343284A,Robert A. Beaulac
/authors/OL5374388A,"Thurmond, Michael personal trainer."
/authors/OL5200463A,Fred G. DeLacerda
/authors/OL5200178A,Norman Gledhill
/authors/OL5195085A,Kong Ling
/authors/OL5184904A,Robert E Thayer
/authors/OL5141547A,Mary Ann Vogt
/authors/OL5141665A,Waqar Ahmad
/authors/OL5224762A,Ken Counts
/authors/OL5206786A,Karin Roethlisberger-Holm
/authors/OL5399055A,Robert Oliver
/authors/OL5485071A,Nova Scotia. Dept. of Education and Culture.
/authors/OL5568151A,Yvan D'Amours
/authors/OL5568127A,James Huff McCurdy
/authors/OL5416248A,Cecilia Malagón de García
/authors/OL5441368A,Harold B Falls
/authors/OL5494889A,"Pediatric Work Physiology Meeting (24th 2007 Tallinn, Estonia)"
/authors/OL10731769A,Chris Barrows
/authors/OL443170A,Frances Sheridan Goulart
/authors/OL10729035A,Joe Arnone
/authors/OL10735783A,Jillane Barbee
/authors/OL443445A,Thomas Thiss
/authors/OL10713955A,Lucile Woodward
/authors/OL4222214A,Michael Preibsch
/authors/OL3937439A,Helmut Reichardt
/authors/OL10724730A,L. M. Richard
/authors/OL4142446A,Drews
/authors/OL2081863A,Richard King
/authors/OL442733A,Matt Brzycki
/authors/OL443252A,Michael T. Cannell
/authors/OL7957217A,Oscar Ribeiro
/authors/OL7957216A,Constança Paúl
/authors/OL10723873A,Amy McIntyre
/authors/OL236930A,Laura Mitchell
/authors/OL10737330A,Thomas Jackobs
/authors/OL10734318A,Glenn R. Marcella
/authors/OL7772904A,Sharny Kieser
/authors/OL443355A,John A. Sanford
/authors/OL10721387A,James Trefil
/authors/OL7716484A,Robert M. Hazen
/authors/OL10733349A,Randall Magwood
/authors/OL10714753A,Xu mei ya
/authors/OL9031667A,Yanyan Yu
/authors/OL6173082A,Qi Qi
/authors/OL2627383A,Douglas Taber
/authors/OL440236A,"Riordan, Michael."
/authors/OL413242A,Michael D'Orso
/authors/OL3597508A,Lon Kilgore
/authors/OL3750277A,Gordon Richiusa
/authors/OL407447A,Doug Briggs
/authors/OL7785305A,Danny Kavadlo
/authors/OL3106707A,American Council on Exercise
/authors/OL7689092A,S. L. Hamilton
/authors/OL10161358A,Maria A. Fiatarone
/authors/OL10167300A,Wayne Lèal
/authors/OL6934504A,Edward Jackowski
/authors/OL10235307A,Brigid Mylod
/authors/OL10235308A,Rameen Peyrow
/authors/OL3289967A,Roger Garcia
/authors/OL9090203A,Barbara Stavetski
/authors/OL400698A,Lewis G. Maharam
/authors/OL2697591A,Andy Smith
/authors/OL2754662A,Kate James
/authors/OL10337208A,Kelly Donegan
/authors/OL10334761A,Dr Barnardo's (Organization)
/authors/OL1389183A,Liz Gogerly
/authors/OL404231A,Richard Benyo
/authors/OL400479A,"Ford, Norman D."
/authors/OL10239226A,Muscle Muscle & Fitness
/authors/OL3542748A,Michael Rickard
/authors/OL391647A,John Travolta
/authors/OL390526A,Wayne C. Miller
/authors/OL1077043A,Bob Arnot
/authors/OL390105A,Stephanie Jackson
/authors/OL10073504A,Diane H. Hart
/authors/OL3508079A,Christina Perry
/authors/OL389332A,John Burstein
/authors/OL505927A,Rosamond Richardson
/authors/OL10144751A,"Chapman, Doug (CrossFit coach)"
/authors/OL7506831A,David Bjerklie
/authors/OL10144658A,"Davis, Lisa (Editor)"
/authors/OL10144659A,Lorie Parch
/authors/OL2632232A,Gina Kolata
/authors/OL770827A,Robert Hopper
/authors/OL6960838A,Kyla L. Smith
/authors/OL10132353A,Ron Fessenden
/authors/OL10129245A,"Sharma, Abhishek (Holistic trainer)"
/authors/OL9942241A,Loretta M. Wollering
/authors/OL9609792A,Dana Meachen Rau
/authors/OL10518974A,Matilda Green
/authors/OL428304A,John Mason - undifferentiated
/authors/OL10438121A,Nick Nilsson
/authors/OL10447402A,Samuel J. Zizzi
/authors/OL1053727A,Keith Barker
/authors/OL10372471A,Debby Sargent
/authors/OL10354596A,Marianna Trifonova
/authors/OL3097189A,Nancy Pauling Bruning
/authors/OL10385004A,Kum Nye-Argentina Group
/authors/OL10346447A,Marina Aagaard
/authors/OL2780742A,Fiona Hayes
/authors/OL4070789A,Thomas Klyscz
/authors/OL10353099A,Ranveig Elvebakk
/authors/OL2853994A,Phyllis Paulette
/authors/OL2853995A,Phyllis Paullette
/authors/OL414112A,Jyrki Komulainen
/authors/OL2718687A,John Kim
/authors/OL10365145A,W. Scott Butsch
/authors/OL7115103A,Karen Ansel
/authors/OL10339765A,Scott McDermott
/authors/OL3000362A,Chaz Bufe
/authors/OL3067528A,Dale Denunzio
/authors/OL408502A,Susan Cantwell
/authors/OL10356330A,Jean-Pierre Nucci
/authors/OL10339477A,"Reynolds, Gretchen (Journalist)"
/authors/OL1435573A,Helen Greathead
/authors/OL10716324A,Hans Gunnari
/authors/OL10729260A,Olga Levancuka
/authors/OL4160080A,Jie Gu
/authors/OL10732744A,gary richards
/authors/OL828222A,Carl Lewis
/authors/OL8040476A,Publications International Ltd. Staff
/authors/OL7659127A,Durell Godfrey
/authors/OL2911781A,"Marilyn L., Ph.D. Bach"
/authors/OL2911780A,Lorie Schleck
/authors/OL10647471A,Doug Fulford
/authors/OL10647784A,Chad Moeller
/authors/OL2804682A,Penny Crisfield
/authors/OL8141507A,Kim Camp
/authors/OL10650567A,Alice Burron
/authors/OL7137239A,Marcel Trudel
/authors/OL7588074A,Enric Marés
/authors/OL6591208A,I. P. Neumyvakin
/authors/OL10514288A,Scott Tudge
/authors/OL10223890A,Dorling Kindersley Publishing Staff
/authors/OL9335063A,Vanessa Black
/authors/OL2704059A,Wendy Conklin
/authors/OL10498803A,Timothy LeeBurton
/authors/OL10498690A,Aaron G. Perry
/authors/OL7596973A,Rockridge Press
/authors/OL2822554A,Carolan Brown
/authors/OL10496168A,North Dakota. State Board of Health
/authors/OL5885836A,Jean-Claude Sapin
/authors/OL7317354A,Patrick Barrett
/authors/OL6164906A,Rhodri Lloyd
/authors/OL8298604A,Jon Oliver
/authors/OL3650498A,Carolyn Weatherford
/authors/OL72530A,Barbara Massey
/authors/OL9494558A,Sandra O. Cousins
/authors/OL344152A,Ruth Tilden
/authors/OL6576046A,Xiyan Yang
/authors/OL8104819A,Curt L. Lox
/authors/OL8104820A,Kathleen A. Martin Ginis
/authors/OL9391125A,James Prossor
/authors/OL9411269A,Peter A. Carciofini
/authors/OL345599A,Lucie Couture
/authors/OL9389613A,John Herbert Allison
/authors/OL9383032A,François Angeau
/authors/OL2693906A,Norman Fraser
/authors/OL7785304A,Al Kavadlo
/authors/OL381756A,Crystal Bowman
/authors/OL382836A,Jacqueline Young
/authors/OL3293212A,Dale P Mood
/authors/OL2119884A,Frank F. Musker
/authors/OL2640451A,Judith E Rink
/authors/OL9914955A,Mark Powers
/authors/OL2953173A,Caron Bosler
/authors/OL3511320A,Parragon Books
/authors/OL9887238A,"James, Scott (Fitness writer)"
/authors/OL9887146A,Mahny Djahanguiri
/authors/OL7756920A,Yuanlin Zhang
/authors/OL9880640A,James D'Adamo
/authors/OL713956A,Amy Houts
/authors/OL7399985A,Minghong Ye
/authors/OL6590444A,Andreas Moritz
/authors/OL9140669A,Tim Mulcahy
/authors/OL7032277A,Timothy A. Caulfield
/authors/OL1049768A,Guido van Genechten
/authors/OL8787890A,Marisol
/authors/OL9100707A,Shuangfu
/authors/OL9100708A,Haoshu Gou
/authors/OL9132811A,Stephen F. Crouse
/authors/OL9131567A,Anthony V. Badalamenti
/authors/OL1820840A,Reader's Digest Association (Canada)
/authors/OL363404A,Matt Furey
/authors/OL7683716A,Anna Wahlgren
/authors/OL1448938A,Dorothy Nicolle
/authors/OL9138149A,British Medical Association. Board of Science
/authors/OL9164597A,"Harley ""Durianrider"" Johnstone"
/authors/OL9138306A,Brent Gallagher
/authors/OL2623635A,Nicki Waterman
/authors/OL3088586A,Sylvia Goulding
/authors/OL6140257A,Miao Shui
/authors/OL33427A,Bertice Berry
/authors/OL1430568A,Michael De Medeiros
/authors/OL2675823A,Christine Ferraro
/authors/OL9126538A,Todd C. Schneider
/authors/OL6595453A,José Rodríguez
/authors/OL11496398A,Aliz Yaneth Herazo Beltrán
/authors/OL11496399A,Estela Marina Crissien Quiroz
/authors/OL11496400A,José Armando Vidarte Claros
/authors/OL2314A,Kȧjī Ābadula Ālīma
/authors/OL979852A,W. R. C. Latson
/authors/OL503581A,Maxwell Leo Howell
/authors/OL11610344A,Wilhelm Hacker
/authors/OL7951598A,Kate Cook
/authors/OL11575191A,William Doyle Montel Williams
/authors/OL11491801A,Israel. Miśrad ha-beriʼut. Sherute beriʼut ha-tsibur. Maḥlaḳah le-ḥinukh ṿe-ḳidum beriʼut
/authors/OL2624944A,Smith (undifferentiated)
/authors/OL1285512A,Friedrich Becker
/authors/OL3758941A,Daniel Gottlob Moritz Schreber
/authors/OL11644874A,Daniel Gottleib Moritz Schreber
/authors/OL524442A,"Nguyẽ̂n, Văn Hưởng."
/authors/OL11683960A,Deutsche Vereinigung für Sportwissenschaft. Sektion Biomechanik. Symposium
/authors/OL11693625A,Maya Heyman
/authors/OL11688099A,Corinna Kathrin Moos-Thiele
/authors/OL3374105A,Patricia M. Barnes
/authors/OL11739361A,Keki Ratanshaw Sidhwa
/authors/OL4548692A,National Institute of Diabetes and Digestive and Kidney Diseases (U.S.)
/authors/OL11681443A,Olaf Hoos
/authors/OL11681444A,Hans Dieter Esperer
/authors/OL394692A,Stacey Granger
/authors/OL393916A,Marie Chapian
/authors/OL393272A,Grete Waitz
/authors/OL11682584A,Vojtĕch Suk
/authors/OL11667158A,Yehudah Shainfeld
/authors/OL1007890A,Jean Mayer
/authors/OL3049A,"Devakuḷe, Va. Ga."
/authors/OL2380606A,Clarence Eklund
/authors/OL11645391A,Kallie Tiffau
/authors/OL11645270A,Maggie Melanson
/authors/OL11661753A,Mikhah Ḳenits
/authors/OL7357894A,Georg Friedrich
/authors/OL7412988A,Johann Adolph Ludwig Werner
/authors/OL539495A,R. Rozanne Knudson
/authors/OL539502A,Martha Belknap
/authors/OL459757A,Joseph Keon
/authors/OL458122A,"Copeland, Barry W."
/authors/OL453829A,Leisa Hart
/authors/OL453065A,Jana Pařízková
/authors/OL455108A,Michael Shandler
/authors/OL454486A,Rocky Graziano
/authors/OL455468A,James R. Rothaus
/authors/OL6572438A,Shoumei Zhuang
/authors/OL448508A,Martin Katahn
/authors/OL452254A,Jane Katz
/authors/OL6764388A,Robert Bresloff
/authors/OL10734634A,Bonnie MeChelle
/authors/OL10728336A,Dannie Elwins
/authors/OL3781701A,Kuriakos
/authors/OL10721775A,Mervyn Bryan
/authors/OL10724941A,Gerald Roebroeks
/authors/OL79814A,Lynn Gray
/authors/OL10863154A,Tyler Cooper
/authors/OL450652A,Ray Mulry
/authors/OL2789534A,Simon Fielding
/authors/OL2789533A,Deborah Fielding
/authors/OL3270428A,Simon Fielding OBE
/authors/OL3270429A,Deborah Fielding RN
/authors/OL11768400A,Josef J. Kratochvíl
/authors/OL4179076A,Xueqin Wang
/authors/OL2805335A,Barbara Toohey
/authors/OL11774864A,Rose Sery
/authors/OL6707025A,Diane H. Pappas
/authors/OL7124558A,Richard D. Covey
/authors/OL5523593A,Brendan Murray
/authors/OL3888969A,Ric Estrada
/authors/OL11770369A,Ana Maria da Silva Rodrigues
/authors/OL11770370A,Edvaldo César da Silva Oliveira
/authors/OL11770371A,Raul Alves Feitosa
/authors/OL527632A,Sophia Delza
/authors/OL528133A,Don Rainey
/authors/OL9209993A,Janina Krell-Rösch
/authors/OL11420367A,SARA ROSE
/authors/OL495278A,Arne Novák
/authors/OL8153408A,Colin Chinnery
/authors/OL495018A,Betty Kamen
/authors/OL2931064A,Hans Spring
/authors/OL3320676A,Urs Illi
/authors/OL3320677A,Hans Ruedi Kunz
/authors/OL3320678A,Karl Rothlin
/authors/OL3320679A,Werne Schneider
/authors/OL10826936A,Anon
/authors/OL10510399A,Sports Council Staff
/authors/OL3867411A,Christopher Drozd
/authors/OL531954A,Jane Fonda
/authors/OL11819991A,Daming Pang
/authors/OL529862A,Sarah Brewer
/authors/OL11853138A,Ch'ŏnggyŏn (Buddhist priest)
/authors/OL530972A,"International Symposium on Exercise and Sport Biology (5th 1995 Nice, France)"
/authors/OL532173A,Brian B. Cook
/authors/OL533247A,"Karlsson, Jan"
/authors/OL5818026A,John P. Buckley
/authors/OL225938A,A. B. Corrigan
/authors/OL228786A,Don Lessem
/authors/OL390112A,Melvin H. Williams
/authors/OL2705040A,Takeshi Maekawa
/authors/OL6774266A,José Alves
/authors/OL6771201A,Pedro Tauler
/authors/OL7300876A,British Broadcasting Corporation
/authors/OL3066830A,Betsy Steiner
/authors/OL1432133A,Jennifer O. Bryant
/authors/OL6752646A,Drora Alon
/authors/OL8840097A,Zhongguo jian shen qi gong xie hui
/authors/OL3124817A,Thomas B. Selkirk
/authors/OL228819A,Douglas Brooks
/authors/OL1706290A,Anthony F. Rotatori
/authors/OL7647688A,Kimiko
/authors/OL4244284A,Joan Rius Sant
/authors/OL2795353A,Lucy Doncaster
/authors/OL4960616A,Xiaojuan Li
/authors/OL7599880A,Takuji Shirasawa
/authors/OL8076822A,Sterling Sterling Children's
/authors/OL7533655A,Aurélien Broussal-Derval
/authors/OL620020A,Meir Schneider
/authors/OL7240434A,Karl Schwalme
/authors/OL1431461A,Aggie Casey
/authors/OL527508A,Herbert Benson
/authors/OL2815009A,Ann MacDonald
/authors/OL7588633A,Qinghai Zhou
/authors/OL2634491A,John Chapman
/authors/OL7612330A,Vincent Bocchicchio
/authors/OL7612467A,Paula Butragueño
/authors/OL7505948A,Anna Guest-Jelley
/authors/OL3089334A,Jose Rodriguez
/authors/OL3232187A,David Kirschen
/authors/OL7606882A,Yasushi Matsumoto
/authors/OL7604846A,"""Guo yi bian wei hui"""
/authors/OL6777717A,Michael J. Berland
/authors/OL7604689A,Rashelle Brown
/authors/OL7615830A,David Moore
/authors/OL6972971A,Robert J. Davis
/authors/OL7602119A,Liya Wang
/authors/OL7602122A,Hyŏn-ju Kang
/authors/OL7608939A,Nicole Tsong
/authors/OL5466012A,Tom Rath
/authors/OL7613776A,Nick Benas
/authors/OL7613650A,Isao Koseki
/authors/OL7611319A,"Campbell, Adam (Health and fitness writer)"
/authors/OL7339588A,Michelle Bridges
/authors/OL7603385A,George King
/authors/OL7596844A,Yoshimi Benno
/authors/OL242615A,Thomas Seabourne
/authors/OL3027834A,Brendan Brazier
/authors/OL7314849A,Nick Ortner
/authors/OL312331A,Alison Taylor
/authors/OL7580092A,V. N. Platonov
/authors/OL3947692A,Kate Sheehy
/authors/OL7602121A,Gaku Shindō
/authors/OL7540450A,Joe De Sena
/authors/OL7611784A,Shigeyuki Tsutsui
/authors/OL7611792A,Satori Sankara
/authors/OL7601474A,Weiting Su
/authors/OL6582629A,Yōjirō Katayama
/authors/OL7607225A,Juan Carlos Santana
/authors/OL7609297A,Yoshirō Yuasa
/authors/OL7586609A,Guangmin Huang
/authors/OL7586759A,Takahiro Murakami
/authors/OL7588973A,Shujie Huang
/authors/OL6570551A,Mayumi Fukabori
/authors/OL7588996A,Eri Shida
/authors/OL7588997A,Shaochen Liu
/authors/OL7169785A,Yoshinori Nagumo
/authors/OL239208A,FaXiang Hou
/authors/OL7591440A,Setsuko Nakajima
/authors/OL6588099A,Bili Dongfang
/authors/OL7595502A,Chang Ma
/authors/OL7589087A,Shigeki Miyata
/authors/OL7598448A,En Zhu
/authors/OL7593094A,Riza Ochiai
/authors/OL7524433A,Derek Hansen
/authors/OL6762839A,Eric J. Hörst
/authors/OL3759677A,Gary Bannister
/authors/OL7544037A,Magali Dalix
/authors/OL5028652A,Qin Yin
/authors/OL7592004A,Weichuan Zhai
/authors/OL4178291A,Jun Han
/authors/OL6961767A,China. Guo jia ti yu zong ju
/authors/OL7592229A,Biqian Wen
/authors/OL7592228A,Yongqi Wang
/authors/OL1288459A,"Wang, Peisheng"
/authors/OL4163564A,Zhenze Zhang
/authors/OL7578910A,Erle Montaigue
/authors/OL7592410A,Bret Contreras
/authors/OL7109523A,Lisa M. Herrington
/authors/OL7593420A,"Field, Ruth (Barrister)"
/authors/OL7605148A,Véronique Schapiro-Chatenay
/authors/OL7603372A,Fred DeVito
/authors/OL7603439A,Nick Grantham
/authors/OL1518064A,Tina Hobin
/authors/OL7603276A,Kazutaka Adachi
/authors/OL4242812A,Luciano Villar
/authors/OL1966325A,Mary Anderson
/authors/OL7587018A,Roddy Paine
/authors/OL7585042A,Trung tâm biên soạn dịch thuật sách Sài Gòn
/authors/OL7589377A,A. V. Lazuk
/authors/OL7560614A,Vance Ferrigno
/authors/OL3171621A,Axel Gottlob
/authors/OL3581575A,Brian Mackenzie
/authors/OL7591592A,Kiyoji Tanaka
/authors/OL7591593A,Yoshirō Ōkubo
/authors/OL7585388A,Xiaohai Lin
/authors/OL6050515A,Eugene Herz
/authors/OL6050516A,Mary G . Brants
/authors/OL6050517A,George Gailey Chambers
/authors/OL5988741A,William Smith 
/authors/OL6046078A,Theophilus Dwight Hall
/authors/OL6081768A,G. Ainsworth
/authors/OL6081769A,J . Yeats
/authors/OL7500642A,Ben Bergeron
/authors/OL6968472A,Richard Simmons
/authors/OL7517628A,Sŏn-hye Chŏn
/authors/OL6590307A,Zhe Jin
/authors/OL7590504A,Kam Chiang
/authors/OL7588627A,Qiongfang Deng
/authors/OL7586255A,Chihiro Yamamoto
/authors/OL7588433A,Huiguangjushi
/authors/OL2707118A,Kate Woolf-May
/authors/OL7590869A,Kuniyuki Kobayashi
/authors/OL6579274A,Yulong Wei
/authors/OL7586409A,Maki Asami Barēdan
/authors/OL7108705A,Bin Zhang
/authors/OL7588741A,Shuang Cui
/authors/OL3091556A,Eve Cameron
/authors/OL7588713A,Siyuan Gan
/authors/OL7588772A,V. A. Pushkin
/authors/OL7588693A,Hiroi Muraki
/authors/OL7517887A,Peiyi He
/authors/OL7588707A,Cuiping Wu
/authors/OL7588708A,Wenying Yang
/authors/OL7588709A,Yaqi Cai
/authors/OL7476315A,Attila Hildmann
/authors/OL7594689A,Sarah Cimperman
/authors/OL7612761A,Jianyu Li
/authors/OL7522916A,Xingjian Tu
/authors/OL7604166A,Sŏng-u Chʻoe
/authors/OL7615334A,Maki Saitō
/authors/OL7590625A,Masahiro Kurita
/authors/OL12205085A,Nadina V.
/authors/OL7532410A,Takuji Shirasawa
/authors/OL4211680A,Tamara Di Tella
/authors/OL6588210A,Yukuko Tanaka
/authors/OL6570720A,S. S. Konovalov
/authors/OL5447343A,Yan Li
/authors/OL7596756A,H. Tanaka
/authors/OL7598102A,Toshinori Katō
/authors/OL7592815A,William Smith
/authors/OL7603314A,Toshiki Fukutsuji
/authors/OL7603315A,Xiuhui Zhang
/authors/OL4244282A,Carlos Barbado Villalba
/authors/OL7574668A,Susana Moral González
/authors/OL4244283A,Nerea Salinas
/authors/OL7605534A,Aili Song
/authors/OL7605535A,Lingling Yu
/authors/OL5133564A,Yuan Gao
/authors/OL7597034A,Carl Paoli
/authors/OL7602079A,Chenghao Yin
/authors/OL7604584A,Ryusuke Kakigi
/authors/OL7564881A,Andreĭ Lappa
/authors/OL7611193A,Seiji Satō
/authors/OL6592345A,Ryūji Tachibana
/authors/OL6591198A,Dietmar Martin Samulski
/authors/OL6928297A,Chandan K. Sen
/authors/OL5916466A,Gottlieb Konrad Christian Storr
/authors/OL5358001A,Cha Li
/authors/OL3833311A,Barbara G. Gilbert
/authors/OL3079113A,Jim McCracken
/authors/OL1862906A,Idris Williams
/authors/OL4164371A,Zhongyu Liu
/authors/OL4912095A,Yaoting Chen
/authors/OL7483326A,Illinois State Council on Nutrition
/authors/OL232121A,Clare Maxwell-Hudson
/authors/OL7483436A,Illinois Governor's Council on Health and Physical Fitness
/authors/OL232304A,Brian R. Ward
/authors/OL6068389A,James H. Jones
/authors/OL2828118A,Health Education Authority
/authors/OL231865A,Edwin J. C. Sobey
/authors/OL244199A,Lester R. Sauvage
/authors/OL7610129A,Ryōji Suzuki
/authors/OL7605945A,Jen DeCurtins
/authors/OL7599464A,Huilin Li
/authors/OL4178492A,Hailing Wang
/authors/OL5024247A,Claire Arrowsmith
/authors/OL7612603A,Liz Hilliard
/authors/OL7530627A,Clean Eating Alice
/authors/OL7694491A,Rita Madden
/authors/OL8280398A,Charles Tipton
/authors/OL689680A,Wolfgang Martynkewicz
/authors/OL9961440A,Sarah Curran
/authors/OL2774822A,Andrew Edwards
/authors/OL8231949A,Changiz Mohiyeddini
/authors/OL7692113A,James Beckerman M.D.
/authors/OL7691964A,Damien Kelly
/authors/OL8093957A,Evan Osar
/authors/OL7697291A,Ricardo Canovas Linares
/authors/OL238891A,Miriam Moss
/authors/OL246013A,Ericka Lutz
/authors/OL7687579A,Terry Eckmann
/authors/OL7687988A,Muscle & Fitness hers
/authors/OL237134A,Phelan Powell
/authors/OL4982799A,Richard Brennan
/authors/OL5231990A,Danica Patrick
/authors/OL7502918A,Guglielmo Depping
/authors/OL1434440A,Peggy Cappy
/authors/OL7009361A,Chu-hong Pak
/authors/OL5994812A,William A. Campbell 
/authors/OL5994813A,Thomas Houghton Hughes
/authors/OL237984A,Penelope Smith
/authors/OL7534524A,Zanna van Dijk
/authors/OL4285407A,Gregory S. Wilson
/authors/OL6562572A,LL Cool J
/authors/OL3084603A,"Stewart Lt, Usn Smith"
/authors/OL226469A,"Selby, John"
/authors/OL3549631A,Peter A. Fricker
/authors/OL3696098A,Guy Phillips
/authors/OL3123217A,Eric Plasker
/authors/OL8298652A,Thelma S. Horn
/authors/OL1484146A,Ahmed Kissebah
/authors/OL225559A,Stephanie L. Tourles
/authors/OL6752894A,Agnes Ḳeleṭi
/authors/OL2624611A,Unknown
/authors/OL511642A,National Center for Health Statistics (U.S.)
/authors/OL7517317A,Seibidō Shuppan. Henshūbu
/authors/OL6046108A,Charles Walter Thomas 
/authors/OL4268796A,"Fox, William"
/authors/OL2804937A,Mike Curran
/authors/OL6042088A,Charles Pendlebury 
/authors/OL6042089A,William S. Beard
/authors/OL2686217A,Mitchell Beazley Ltd
/authors/OL1841601A,J. R. Poortmans
/authors/OL4788072A,Harvard Medical School
/authors/OL7346369A,Jeffrey L. Roitman
/authors/OL3871781A,Walter R. Thompson
/authors/OL6563557A,Paul C. Bragg
/authors/OL235001A,Nancy Roth
/authors/OL3243364A,Brian J. Whipp
/authors/OL60482A,Andrew Davenport
/authors/OL1217936A,Klaus Carl
/authors/OL1716004A,Mark L. Wahlqvist
/authors/OL6269968A,Qiong He
/authors/OL3411436A,François Lagarde
/authors/OL5420520A,D. Garlick
/authors/OL230166A,James G. Garrick
/authors/OL2947198A,Han C. G. Kemper
/authors/OL4635409A,National Association for Sport and Physical Education
/authors/OL2675589A,U.S. Marine Corp.
/authors/OL1383177A,Martin W. Thompson
/authors/OL229823A,"Watkins, James"
/authors/OL1146563A,Victor Wu
/authors/OL7533234A,Keiji Tani
/authors/OL7533420A,Miriam Raventos
/authors/OL7533237A,Taiwan ai zheng ji jin hui zhuan ye yi liao tuan dui & gu wen qun
/authors/OL7533433A,"Sullivan, Karen (Journalist)"
/authors/OL7533249A,Hideo Hatta
/authors/OL7533205A,Nawaprīta Kaura
/authors/OL7509968A,Christian Jahn
/authors/OL7526413A,Beijuan Cao
/authors/OL7522394A,Sam Woodworth
/authors/OL7522467A,Chi-yŏng Han
/authors/OL7080020A,Sŏk-chong Yu
/authors/OL1654584A,Philip K. Wilson
/authors/OL6723268A,Timing Qian
/authors/OL7523824A,Lilian Chen
/authors/OL7523890A,Wu xue shu guan
/authors/OL7527571A,Ding Bao
/authors/OL7538713A,Michelle Lewin
/authors/OL3076807A,Scot Ritchie
/authors/OL7535029A,Meaghan Kennedy Townsend
/authors/OL3701017A,Alanna Zabel
/authors/OL3926414A,Steven Low
/authors/OL7525288A,Lacey Kondi
/authors/OL7515911A,Catherine MacRae
/authors/OL6098636A,Giuseppe Nenci
/authors/OL4000670A,Joachim Mester
/authors/OL7051747A,Lance Mayer
/authors/OL844825A,Arthur Rosenfeld
/authors/OL235112A,Laurel T. Mackinnon
/authors/OL7525200A,Kyle Stull
/authors/OL7527259A,Tomohiro Koide
